x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,value,Timestamp
2,0,1,3,1,1,2,0,2,2,3,1,3,0,1,0,3,0,1,2,2,1,3,1,0,0,1,2,1,2,3,2,0,0,1,0,2,3,1,0,1,1,1,3,3,1,2,2,0,2,2,2,0,3,2,0,0,0,0,1,2,3,2,1,3,2,0,2,2,2,3,0,-35.8219108970198,26712
2,1,0,2,0,2,3,1,3,2,1,0,3,1,3,3,0,1,3,2,2,0,1,3,1,2,3,1,2,2,1,3,1,2,2,0,3,3,3,2,0,1,3,3,1,1,0,3,3,0,1,3,2,3,0,3,3,1,3,2,1,1,2,2,3,2,3,1,1,1,0,1,-47.55909304094042,26848
1,1,2,2,2,0,1,1,2,1,2,3,0,3,1,2,0,2,2,2,3,2,2,2,2,3,1,3,3,3,1,1,3,0,2,0,1,0,0,1,0,2,0,2,1,2,1,3,1,0,2,3,3,1,1,1,2,3,3,0,2,0,1,3,0,0,2,3,3,0,3,0,-45.34305048822621,26902
2,0,1,2,0,1,0,2,3,3,3,0,1,2,1,0,3,1,0,3,2,0,1,3,1,2,3,1,0,3,3,3,1,1,1,0,1,0,2,0,1,1,2,1,1,2,0,3,1,1,0,3,0,3,0,3,2,2,2,1,0,2,0,0,1,1,1,0,1,2,0,0,-47.26966533773947,26953
0,1,2,1,0,2,0,3,3,2,3,2,3,0,3,0,2,3,2,3,0,2,3,1,3,3,2,2,2,0,2,1,0,1,3,3,0,2,1,0,0,1,0,1,2,1,0,3,1,0,3,3,2,1,1,3,2,0,3,2,0,1,0,3,0,1,1,3,1,1,2,1,-47.979430850030276,27005
1,2,1,0,1,0,3,0,2,0,0,3,1,3,3,0,1,3,0,0,3,2,3,0,2,0,2,0,1,0,0,0,0,1,1,3,3,0,0,3,3,0,1,0,1,2,0,2,2,0,2,2,1,0,3,1,1,0,0,0,2,3,3,3,0,2,3,2,2,0,3,2,-49.42810683107757,27055
2,3,3,2,3,0,3,3,3,1,1,1,2,3,0,2,3,1,3,2,0,3,3,3,1,2,1,3,0,3,2,3,0,0,0,1,0,1,1,2,0,2,2,3,1,0,1,3,0,0,3,1,1,3,1,1,0,1,3,2,0,0,2,1,3,3,3,2,2,2,3,1,-47.88162316029773,27110
2,3,2,0,0,2,1,1,1,3,2,2,3,3,3,1,1,1,0,3,3,1,1,0,1,3,0,0,1,3,2,1,0,0,0,1,1,2,1,2,0,3,0,1,2,2,3,1,0,0,2,0,0,3,3,1,0,0,1,2,1,1,3,2,2,1,3,3,0,0,0,1,-46.76400203707897,27164
3,0,3,0,1,2,1,0,1,3,1,0,3,2,1,3,1,3,2,2,1,1,3,3,1,1,2,2,0,1,1,1,1,1,0,1,1,1,0,1,2,2,2,0,2,3,1,0,1,0,3,1,1,3,2,1,3,1,3,1,0,1,0,3,1,0,3,1,3,0,2,0,-46.57827666724457,27217
2,0,0,1,2,0,0,1,2,1,0,1,1,1,0,0,1,0,3,1,1,0,2,3,0,3,2,1,0,0,0,2,1,1,2,1,3,2,3,0,0,3,3,0,2,3,1,3,0,2,0,2,1,1,1,2,1,3,3,1,3,1,1,1,1,0,3,2,2,1,3,3,-31.40272210872395,27274
1,0,0,2,3,3,1,0,0,2,0,3,2,1,0,2,1,1,1,2,2,0,3,2,2,1,1,2,0,0,2,1,1,0,0,2,0,1,1,2,0,2,2,3,2,0,2,0,0,0,2,3,2,2,2,2,3,0,2,0,3,3,0,1,3,0,2,0,2,3,1,2,-45.424630507512205,27324
0,3,2,2,2,2,2,2,0,3,2,2,0,0,0,0,3,1,3,3,3,0,1,1,3,3,3,2,2,1,2,2,3,3,2,2,2,2,2,2,2,0,2,0,0,3,0,1,2,3,3,2,2,0,0,0,0,2,2,1,2,3,0,1,3,1,1,2,1,1,1,3,-47.03904293254191,27453
1,1,0,2,0,2,3,2,3,2,2,3,3,2,1,3,0,0,1,1,1,0,1,3,1,1,1,0,1,2,1,0,1,0,3,2,3,2,2,3,0,3,2,1,2,2,2,2,1,2,0,0,3,0,2,2,3,2,0,1,0,2,2,3,3,2,3,1,1,2,3,0,-45.332260190125076,27507
1,3,3,2,2,0,1,2,2,1,3,3,3,0,2,0,2,2,0,3,3,3,2,3,3,2,2,3,3,1,3,0,1,2,1,3,3,2,1,0,1,0,2,2,2,3,1,3,1,3,3,3,1,1,0,2,2,3,2,3,0,3,1,1,2,1,1,1,1,3,1,3,-46.99069377160377,27564
1,2,0,1,1,1,2,1,2,3,2,3,1,2,1,1,0,2,0,1,0,0,0,1,3,1,0,0,2,3,0,1,1,2,3,0,0,2,3,2,1,1,3,2,1,1,3,3,0,2,0,1,3,1,1,1,2,3,3,0,0,1,3,1,2,1,2,3,2,3,3,1,-48.01741708323358,27620
0,1,0,2,2,2,1,3,0,2,1,0,0,3,1,1,1,3,0,0,3,1,1,1,0,2,3,0,1,3,3,3,1,0,2,3,2,3,0,3,3,1,3,0,0,1,1,0,3,2,0,0,0,0,0,2,3,1,3,2,3,3,2,1,1,1,0,1,1,0,3,1,-45.217627010097935,27670
2,0,0,0,3,0,0,0,1,0,3,0,2,3,0,0,0,0,3,2,0,1,2,1,1,2,0,1,2,1,0,0,3,1,3,3,0,0,0,0,0,3,1,1,3,2,3,0,2,1,0,3,1,1,0,1,0,2,2,3,0,3,3,1,1,1,3,3,1,3,0,2,-47.14893878836946,27721
1,3,2,0,3,1,2,2,2,3,0,1,0,3,3,0,3,1,1,2,0,2,2,0,3,0,2,3,2,0,3,1,2,1,1,0,1,3,2,0,3,3,2,3,3,1,3,3,3,2,1,2,3,2,1,2,2,2,2,0,3,0,3,1,0,2,1,1,3,2,2,0,-45.36320197520851,27776
3,0,1,0,3,1,0,0,1,2,1,0,3,3,3,0,0,2,3,2,1,3,0,0,1,0,3,0,1,2,0,0,0,2,0,2,2,0,0,3,1,1,3,2,3,1,2,0,1,0,3,3,1,1,3,1,2,1,1,3,3,3,3,1,2,3,3,2,0,3,1,0,-48.22153854206651,27830
1,3,3,0,1,1,2,3,2,1,2,2,2,2,1,3,3,1,0,1,3,3,0,3,0,0,3,3,1,3,3,2,2,2,2,1,3,2,1,0,3,1,3,2,3,0,3,1,0,3,0,3,3,2,3,1,2,0,3,0,2,2,2,1,3,1,2,0,3,2,3,2,-48.0529634472403,27885
2,0,0,3,1,3,0,1,1,0,0,2,3,2,1,0,2,0,2,0,3,2,0,1,1,2,0,1,2,1,2,3,3,2,3,2,3,3,0,0,3,1,0,1,0,3,0,0,2,3,3,1,1,2,0,1,0,3,0,1,1,1,1,0,3,3,2,1,3,0,3,2,-48.05016136730348,28017
3,3,1,1,2,0,3,0,3,1,1,3,2,1,2,0,0,1,1,2,0,2,3,1,0,0,2,2,0,0,0,2,2,1,1,3,3,2,2,3,3,0,1,0,0,3,1,3,1,2,1,1,0,2,1,3,2,1,2,3,3,1,0,3,3,0,0,0,2,1,2,2,-48.11919069554894,28075
1,0,1,2,2,1,0,2,1,2,1,0,2,2,3,0,0,0,3,1,1,1,1,0,2,2,1,3,1,1,2,0,1,2,0,3,0,0,3,1,0,3,2,0,1,3,1,1,1,0,1,0,0,2,2,3,0,2,0,0,1,3,2,2,3,2,2,0,2,0,2,2,-48.05362347836419,28128
3,0,0,0,1,1,0,0,3,1,0,0,2,2,0,1,0,3,3,3,2,0,3,0,2,3,1,0,1,0,3,0,2,1,1,1,3,3,2,1,1,0,3,1,1,2,3,3,0,2,0,0,0,3,2,1,0,0,3,0,3,3,1,3,3,3,0,3,0,2,3,3,-46.89591196753432,28182
2,3,3,1,1,2,2,0,1,2,3,3,2,0,1,1,0,1,2,1,1,3,2,3,3,1,1,3,2,1,1,2,1,0,2,2,3,1,2,0,3,3,0,2,2,3,2,3,2,1,2,2,3,3,0,1,3,3,2,3,2,3,0,3,2,2,1,2,1,0,2,0,-48.06669337554602,28236
2,3,0,0,0,0,3,3,2,1,3,2,0,2,1,1,1,0,1,3,1,3,1,1,3,2,0,2,3,1,3,3,2,2,3,2,1,0,2,2,1,0,2,2,0,3,1,3,3,3,0,2,0,3,3,3,1,2,2,0,3,1,3,2,1,2,2,2,0,2,3,3,-45.44976805395066,28291
2,3,1,2,3,3,3,3,1,3,1,1,0,3,3,1,0,0,2,1,3,0,0,0,1,3,3,3,2,2,3,1,0,2,0,3,0,1,0,3,2,2,3,3,3,0,3,0,3,1,2,3,3,2,1,2,0,0,1,0,3,1,2,0,2,3,1,3,0,2,2,3,-47.20356657023081,28344
2,2,3,0,0,0,1,2,0,3,3,1,1,2,3,3,0,3,3,0,1,2,0,1,0,3,3,3,3,2,2,3,2,0,0,3,2,1,0,1,2,2,2,3,0,2,3,0,1,1,1,1,2,0,2,0,2,1,2,0,0,2,3,0,3,0,2,3,2,2,1,3,-46.749644074499315,28396
3,3,1,3,0,3,1,1,3,1,0,0,2,0,3,3,0,0,1,3,0,1,2,0,3,1,0,0,3,3,3,1,2,3,3,0,3,2,2,0,0,0,1,2,1,2,0,0,2,1,0,0,1,2,0,1,0,3,2,3,3,3,3,3,2,3,3,3,0,3,3,0,-59.16474047474346,28457
0,2,1,3,0,3,0,3,0,3,0,2,1,0,1,2,1,0,0,0,3,0,2,2,1,1,1,1,3,3,0,2,2,2,2,0,2,1,2,0,3,3,0,3,2,2,0,0,0,1,2,0,0,2,2,1,1,2,3,0,2,2,0,2,2,1,3,2,3,0,0,2,-45.390600802116516,28580
3,2,1,0,3,0,0,3,1,2,2,3,3,0,0,0,1,0,3,3,0,0,0,1,3,0,1,2,3,1,3,1,0,1,0,3,1,0,0,2,1,2,3,3,0,3,1,0,3,1,3,3,2,1,1,1,0,2,2,3,2,3,1,3,3,2,0,3,3,1,0,3,-46.453085364186016,28633
2,3,1,0,0,3,2,3,0,3,1,3,0,2,1,1,0,1,3,2,2,3,0,3,3,3,0,1,2,2,0,0,2,1,3,0,3,2,2,1,0,3,1,1,2,1,1,0,0,2,1,1,3,3,0,3,2,1,1,0,0,3,3,0,2,3,0,0,0,0,3,3,-60.40580646577313,28686
0,0,1,0,0,3,3,0,0,1,3,3,1,1,2,3,3,0,1,1,1,2,1,2,0,3,1,1,3,3,2,0,0,2,1,0,2,3,0,3,3,3,3,1,3,3,3,3,3,3,0,2,3,3,0,0,0,3,3,0,2,3,1,1,0,3,1,0,0,3,0,3,-48.100783036276184,28739
1,3,0,1,2,2,3,3,0,2,3,3,2,3,0,1,3,2,3,3,2,0,2,2,0,3,1,1,1,0,1,0,3,0,1,2,2,0,0,0,3,1,1,2,3,3,1,1,1,2,2,0,3,0,0,1,3,1,0,3,1,0,1,3,0,2,3,1,3,1,3,0,-45.54620886930248,28793
3,3,2,0,0,3,1,3,3,0,3,1,1,0,2,3,0,3,2,3,0,3,3,1,2,2,1,2,3,1,2,2,3,1,3,3,3,0,3,3,2,0,0,1,1,3,0,3,1,1,2,1,0,0,2,3,0,1,2,1,0,2,0,2,1,1,0,2,2,1,3,1,-46.8904053531946,28849
2,1,0,0,1,0,2,1,2,1,2,0,1,1,0,1,3,1,3,2,2,3,1,3,1,1,3,2,2,0,3,2,2,0,0,3,1,2,2,0,0,2,3,1,3,2,0,1,2,0,1,1,1,3,3,2,3,3,0,1,3,0,1,2,1,1,3,2,0,0,3,2,-48.118008472020556,28904
2,0,2,1,2,0,2,0,0,0,0,2,3,1,1,0,1,1,1,3,3,0,0,2,2,3,2,1,0,3,3,2,2,3,1,2,2,0,1,3,1,1,2,3,3,2,0,2,3,3,3,2,0,0,1,0,1,2,1,2,1,2,1,0,2,0,0,3,1,3,1,1,-46.66598530459911,28954
3,0,2,2,3,1,1,1,2,2,3,2,2,1,2,3,1,2,3,2,2,1,2,1,2,0,3,3,1,1,3,1,0,1,0,2,3,2,1,3,3,3,3,2,0,2,3,1,2,2,2,1,0,1,0,2,0,2,0,2,1,1,0,1,0,0,2,0,0,3,0,1,-37.05330487038411,29005
1,2,3,3,1,3,3,3,2,1,0,2,3,1,0,0,1,1,1,3,0,2,3,0,1,2,1,2,2,2,0,2,2,0,2,1,3,0,2,0,2,0,1,0,1,2,2,0,1,2,3,1,2,3,3,3,0,1,2,1,1,1,3,2,1,1,2,3,1,1,0,3,-47.329918665034384,29138
1,2,1,2,0,2,2,2,3,2,0,0,3,3,1,3,3,2,1,0,3,1,1,1,3,3,0,3,1,0,1,2,2,3,1,2,1,2,1,3,1,2,1,2,3,3,2,2,3,2,0,0,3,1,3,2,1,2,1,1,0,0,2,1,1,3,2,3,3,1,3,1,-46.89863459678882,29196
3,0,0,1,0,3,2,3,2,3,0,1,0,0,0,3,2,3,2,2,1,2,1,2,1,3,3,0,3,0,1,3,0,0,0,3,2,2,0,2,2,2,2,1,3,2,0,0,0,2,2,0,1,3,2,0,1,3,0,2,3,0,3,1,3,2,3,2,3,3,3,2,-43.689410728129594,29248
2,0,1,3,0,1,3,1,1,0,0,2,0,1,0,3,2,2,2,1,3,2,2,1,1,3,1,1,0,3,3,2,3,1,3,0,0,2,3,2,3,3,0,1,0,3,0,0,0,3,0,0,1,3,3,2,0,3,0,3,0,1,3,1,3,1,1,2,1,2,1,1,-48.047333026333355,29302
3,3,3,1,1,0,3,2,0,1,0,3,3,3,2,2,0,3,2,0,0,1,3,2,3,0,0,2,2,2,2,1,0,0,1,1,3,3,2,2,0,0,3,0,2,2,0,0,2,3,0,3,0,0,3,3,1,0,3,0,2,3,2,3,2,0,2,0,0,1,0,2,-46.771879332445195,29357
3,1,0,3,3,2,3,3,1,1,3,3,2,2,2,1,3,3,0,3,3,3,1,2,1,1,3,3,3,0,0,0,0,1,1,0,1,2,3,2,2,3,1,3,1,3,0,3,0,1,3,0,0,3,1,0,3,0,0,3,0,2,3,1,3,3,0,3,0,0,3,1,-46.748532200834546,29408
3,0,0,2,0,2,0,0,2,1,0,1,0,2,3,2,3,0,0,0,1,2,1,1,3,1,1,1,1,2,2,0,3,3,0,1,2,1,1,2,2,3,1,2,3,0,2,0,2,2,2,3,2,3,3,3,1,0,0,3,3,0,3,3,0,1,0,2,2,0,0,0,-45.32189971237966,29460
1,2,2,2,2,2,2,3,3,2,2,0,0,1,1,2,2,2,2,3,3,3,0,0,3,3,1,3,3,1,1,3,1,0,2,2,2,3,2,2,0,2,2,3,3,0,1,1,3,0,2,1,0,3,1,0,3,3,2,1,1,2,3,3,2,1,2,2,0,2,2,1,-48.63985131803901,29516
3,1,1,1,3,0,1,2,3,3,3,1,2,2,0,0,1,0,2,3,0,1,3,2,3,1,2,1,2,2,2,1,0,0,0,0,2,1,3,0,2,2,0,2,2,1,0,2,2,2,0,2,1,3,1,1,1,0,1,3,1,0,3,0,2,1,1,2,3,2,1,3,-47.75157101570285,29645
1,0,1,0,0,1,2,3,2,0,2,0,2,2,3,2,0,3,0,2,0,3,2,2,3,3,0,3,2,1,1,1,1,0,0,0,3,1,3,2,2,0,1,0,2,0,1,2,3,3,0,1,0,1,2,1,0,1,2,2,2,1,1,1,1,3,0,3,1,1,2,0,-46.34389318512153,29701
1,3,1,0,0,2,2,3,3,2,1,1,0,2,2,0,2,2,1,3,1,1,3,2,2,0,2,0,0,0,3,3,1,1,2,0,3,2,1,3,0,2,0,0,3,0,0,1,2,2,2,3,3,0,0,3,2,1,2,3,0,0,3,0,2,0,2,1,2,2,3,2,-45.84032509603898,29755
1,3,3,1,2,3,1,2,1,1,2,2,1,3,0,0,3,3,0,1,1,0,0,1,0,2,0,1,1,1,2,0,1,2,0,0,1,0,1,0,3,3,0,0,0,2,1,3,3,0,2,1,3,1,3,0,3,3,3,0,1,1,3,0,1,1,1,1,2,2,3,3,-46.50051349082576,29807
3,3,1,1,0,2,2,0,2,3,3,3,3,3,1,1,2,1,3,2,0,2,2,2,2,0,3,0,3,1,0,2,3,2,3,0,1,2,0,2,2,3,0,1,1,1,0,0,2,3,3,2,1,3,1,1,1,0,1,0,3,0,3,2,1,2,3,2,3,1,1,3,-46.945005797478544,29863
1,3,1,1,1,2,0,3,3,1,0,2,2,1,2,0,2,2,1,3,0,0,2,2,0,0,3,1,0,2,3,3,3,0,0,2,3,1,1,1,0,2,3,3,0,3,3,1,3,2,3,2,0,0,2,2,0,0,2,3,2,0,0,0,3,0,2,1,0,0,3,1,-45.504819319110794,29914
0,3,0,1,0,0,2,3,1,3,3,1,1,0,1,3,1,1,2,2,3,0,0,1,0,2,3,2,2,3,2,0,3,1,0,3,1,2,1,1,1,1,3,0,1,2,3,0,1,3,2,1,3,1,1,3,0,0,0,0,1,1,3,1,0,2,1,1,0,2,2,1,-46.53250376976522,29971
3,0,2,0,1,1,2,3,3,0,3,0,0,3,0,2,2,1,3,3,2,2,0,3,3,2,2,3,0,0,3,3,2,2,0,1,3,0,0,0,3,0,2,1,3,1,3,3,2,2,0,3,2,3,2,3,3,1,3,3,3,1,2,2,0,0,0,1,3,2,2,1,-48.05990225854366,30022
2,3,1,2,0,1,3,2,3,2,3,3,0,3,2,3,1,3,2,0,1,3,1,1,1,2,3,0,1,0,3,1,0,3,0,3,3,2,1,0,0,2,1,0,2,2,0,3,3,2,0,2,1,2,2,2,2,2,1,0,3,2,2,1,3,1,0,0,1,2,0,1,-48.58721174260059,30152
2,1,3,3,3,0,2,1,1,3,3,0,0,3,0,1,1,3,0,2,0,1,0,3,2,0,0,0,0,1,0,1,1,2,1,1,3,3,1,1,1,0,3,1,2,0,0,2,0,0,0,3,2,2,2,0,0,3,3,1,3,3,1,0,1,3,1,1,3,1,3,2,-58.10030683945746,30210
2,1,1,0,1,0,1,0,0,0,2,0,0,1,3,3,3,1,3,3,0,1,0,3,2,0,1,3,1,0,1,0,2,1,0,2,2,2,1,3,2,1,1,2,3,1,0,1,2,2,3,0,0,0,2,2,2,0,2,1,3,3,3,0,1,0,1,0,1,2,2,2,-34.01979415839715,30261
1,1,0,2,0,1,0,2,2,3,1,1,1,1,0,0,1,3,2,0,2,2,0,2,3,1,1,3,1,1,0,0,2,1,0,3,0,0,2,2,0,1,2,1,2,3,0,2,1,0,3,2,1,3,3,2,1,0,2,3,2,3,3,0,2,0,3,1,1,0,0,3,-45.01419044793283,30319
3,2,0,2,0,2,0,0,1,3,3,3,1,3,2,0,2,0,2,0,2,0,2,3,1,1,0,2,0,2,0,2,1,2,2,1,3,3,0,0,1,2,1,1,0,1,0,2,0,0,1,0,2,2,1,3,0,1,3,2,0,1,2,1,2,3,0,1,2,0,0,0,-49.66592874712016,30370
3,0,1,2,1,3,0,1,0,0,3,3,3,1,1,2,0,3,2,1,2,1,3,0,0,1,0,1,2,1,1,2,2,0,1,0,2,3,1,3,2,2,1,2,2,1,2,3,0,1,0,2,1,2,0,2,2,2,2,1,2,2,3,2,3,3,3,1,3,0,3,3,-48.125401205656864,30424
1,3,2,2,0,0,1,1,3,1,0,3,2,2,1,3,0,3,1,1,3,1,1,0,2,3,1,1,0,3,1,0,2,1,0,2,2,0,1,0,1,0,1,1,3,3,1,1,3,2,3,3,1,2,3,0,2,1,2,2,2,1,0,1,0,3,0,0,0,0,3,3,-46.933506570125175,30477
3,1,3,3,3,0,3,3,1,3,0,1,1,3,2,3,2,0,3,3,3,2,2,1,0,1,2,3,0,2,2,2,2,0,0,2,3,3,2,3,2,1,3,2,0,3,2,2,2,0,1,0,2,3,1,3,2,3,2,2,1,1,0,0,2,0,2,3,2,2,3,1,-46.62795271240918,30532
2,3,3,3,3,2,2,3,3,2,0,2,2,1,0,3,1,2,1,2,1,1,0,0,3,0,2,0,1,2,2,3,1,0,2,1,2,3,2,2,0,0,3,1,3,1,0,1,1,1,2,0,0,2,3,1,2,2,1,1,3,1,2,3,3,3,1,0,2,0,0,2,-46.36720851312476,30588
1,3,0,2,0,3,1,3,0,2,0,1,0,1,3,0,0,1,0,3,2,2,0,2,0,0,1,0,3,2,3,2,3,2,3,2,3,0,1,2,1,0,0,2,1,2,2,2,1,0,1,2,2,2,0,0,2,2,3,2,1,2,3,2,3,2,1,2,3,2,0,3,-48.114795475543346,30718
0,3,0,3,3,1,1,2,3,0,0,3,1,2,0,0,2,1,3,2,3,3,3,2,0,2,3,1,0,0,0,0,0,2,1,3,3,0,3,0,1,0,2,1,1,1,3,2,0,1,0,2,0,3,1,1,0,1,1,0,1,0,1,3,3,1,1,3,0,1,1,0,-59.16474047474347,30772
1,2,0,0,0,0,3,1,2,2,1,3,1,1,1,0,0,1,3,1,2,3,2,2,2,2,1,2,0,2,3,0,1,3,1,2,0,0,2,2,1,3,0,0,0,1,3,1,3,3,2,0,0,2,3,1,0,3,3,3,0,3,0,2,3,0,2,0,0,0,3,1,-46.22781190037659,30822
2,1,2,2,1,0,2,0,3,2,0,1,1,2,1,3,3,2,0,3,1,2,0,0,3,1,2,0,3,3,0,1,1,1,3,2,1,0,1,0,0,3,3,0,3,2,2,1,0,1,2,3,2,3,1,2,3,0,3,2,0,1,1,0,2,2,1,0,1,2,2,3,-46.76400203707897,30879
3,3,3,1,2,0,2,0,2,3,2,0,2,0,1,1,1,0,1,3,2,1,2,2,2,3,1,1,3,1,3,3,1,3,2,2,3,2,3,3,2,1,3,0,0,1,3,0,1,0,0,3,1,1,2,1,2,2,2,2,2,2,1,0,3,2,1,1,0,2,1,1,-48.05764387455756,30933
1,0,3,1,3,3,2,2,2,2,0,1,1,0,0,3,2,3,3,2,2,0,3,0,2,3,1,2,1,3,2,1,3,1,2,3,2,2,3,2,3,0,2,2,0,2,0,3,3,2,2,0,0,2,3,1,3,3,1,3,1,0,3,3,1,3,2,1,3,0,0,2,-46.37099779252727,30988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-72.03990843871537,35901
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.74649081676498,39587
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.00863824860211,44422
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-61.81551948635482,49871
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.13385935437489,54951
3,0,3,2,0,1,3,2,3,2,1,0,3,3,1,1,0,2,1,1,0,0,1,1,3,0,3,3,3,3,0,2,0,0,0,2,2,1,0,3,3,2,0,1,3,3,3,2,2,1,3,0,2,0,2,2,0,1,1,1,3,3,1,1,0,0,0,2,0,0,2,0,-47.93553354848344,55150
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-72.56803929212731,60741
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-72.49867861240277,66253
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-71.9362561241582,70829
0,0,0,0,3,0,0,1,1,1,3,3,2,2,2,0,2,2,1,3,3,2,0,2,0,0,1,1,0,3,0,0,2,0,0,1,1,3,0,0,1,0,0,3,0,3,3,0,1,0,0,0,1,0,3,1,0,0,1,3,1,1,0,2,0,0,0,2,0,0,0,2,-48.39089061442628,76025
0,0,0,0,3,0,2,3,1,1,2,3,1,1,0,0,0,1,3,2,3,2,0,0,0,0,2,2,0,3,0,1,1,0,0,0,1,2,3,3,0,3,0,2,0,2,0,0,0,2,2,3,3,0,0,2,0,0,0,3,1,2,1,2,0,0,2,3,0,0,3,1,-58.67217260880929,81177
0,0,0,0,0,0,3,0,1,2,1,2,1,0,0,3,1,0,3,0,1,3,0,1,0,3,3,3,0,1,3,2,1,0,0,0,0,3,2,1,0,2,0,3,0,3,3,0,0,1,0,1,1,0,0,0,2,0,0,1,1,1,0,2,2,0,2,1,3,2,0,1,-59.22952353225086,86453
0,0,0,3,0,0,0,0,1,0,2,1,0,2,0,0,3,3,0,0,0,0,1,1,1,0,2,0,2,0,0,3,2,0,3,0,2,1,1,1,1,1,2,0,1,3,0,0,0,0,0,3,1,0,3,3,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,-47.840640118777515,91071
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-71.83772174768258,95859
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-60.687017424585946,101735
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,-58.93995368279114,106586
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-71.72836488222802,111240
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-72.5612307043186,116395
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.48685046250574,121344
